"filename", "language", "Shell Script", "Markdown", "JavaScript", "YAML", "JSON", "Python", "Ignore", "pip requirements", "MS SQL", "Swift", "Dotenv", "Dart", "Properties", "XML", "Docker", "comment", "blank", "total"
"/home/MictDev/Projects/GymPro/services/ai-service/src/middlewares/jwtVerify.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 14
"/home/MictDev/Projects/GymPro/services/ai-service/src/routes/chatRoutes.js", "JavaScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 37
"/home/MictDev/Projects/GymPro/services/ai-service/src/routes/recommendationRoutes.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 49
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/fitnessContextClient.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 52
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/foodCatalogClient.js", "JavaScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 74
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/foodReconciliationService.js", "JavaScript", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 181
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/historyWindowService.js", "JavaScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 16, 120
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/llmClientService.js", "JavaScript", 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 37, 298
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/macroSanitizer.js", "JavaScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 154
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/modelHealthCheck.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 132
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/muscleValidator.js", "JavaScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 23, 208
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/sanitizerService.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 82
"/home/MictDev/Projects/GymPro/services/ai-service/src/services/structuredOutputSchemas.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 146
"/home/MictDev/Projects/GymPro/services/auth-service/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 7, 39
"/home/MictDev/Projects/GymPro/services/auth-service/package-lock.json", "JSON", 0, 0, 0, 0, 7316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7317
"/home/MictDev/Projects/GymPro/services/auth-service/package.json", "JSON", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/home/MictDev/Projects/GymPro/services/auth-service/src/config/database.js", "JavaScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 78
"/home/MictDev/Projects/GymPro/services/auth-service/src/config/environment.js", "JavaScript", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 140
"/home/MictDev/Projects/GymPro/services/auth-service/src/controllers/authController.js", "JavaScript", 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 68, 464
"/home/MictDev/Projects/GymPro/services/auth-service/src/controllers/passkeyController.js", "JavaScript", 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 47, 405
"/home/MictDev/Projects/GymPro/services/auth-service/src/controllers/passwordController.js", "JavaScript", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 153
"/home/MictDev/Projects/GymPro/services/auth-service/src/main.js", "JavaScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 27, 171
"/home/MictDev/Projects/GymPro/services/auth-service/src/middlewares/inputSanitizer.js", "JavaScript", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 7, 91
"/home/MictDev/Projects/GymPro/services/auth-service/src/middlewares/jwtVerify.js", "JavaScript", 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 28, 208
"/home/MictDev/Projects/GymPro/services/auth-service/src/models/passkeyModel.js", "JavaScript", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 31, 208
"/home/MictDev/Projects/GymPro/services/auth-service/src/models/resetTokenModel.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 90
"/home/MictDev/Projects/GymPro/services/auth-service/src/models/userModel.js", "JavaScript", 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 55, 433
"/home/MictDev/Projects/GymPro/services/auth-service/src/routes/authRoutes.js", "JavaScript", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 21, 158
"/home/MictDev/Projects/GymPro/services/auth-service/src/routes/passkeyRoutes.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 39
"/home/MictDev/Projects/GymPro/services/auth-service/src/routes/passwordRoutes.js", "JavaScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 65
"/home/MictDev/Projects/GymPro/services/auth-service/src/services/emailService.js", "JavaScript", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 14, 139
"/home/MictDev/Projects/GymPro/services/auth-service/src/services/tokenService.js", "JavaScript", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 14, 127
"/home/MictDev/Projects/GymPro/services/fitness-service/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 7, 39
"/home/MictDev/Projects/GymPro/services/fitness-service/package-lock.json", "JSON", 0, 0, 0, 0, 6917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6918
